SCHL	fod1p	_TYPE_	_FREQ_	p50adj_wagp	p25adj_wagp	p75adj_wagp	mean_grad_degree	mean_grad_degree_all	mean_employed	pct_ts	stabbr	pct_tsg	dboost	boost	pct_ts_all	pct_tsg_all	gths_mean	gthsftfy_mean	gmajor
	Chemical Engineering	11	38	104857.1429	87681.13679	125828.5714	0.384300126	0.390989541	0.989293982	0.00668403	WV	0.089425164			0.006319814	0.092925316	0.901045857	0.960592686	Architecture and engineering
	Civil Engineering	11	55	68157.14286	50000	101325.4269	0.196300103	0.204217045	0.967337416	0.012301818	WV	0.164585154			0.011493961	0.169004959	0.844588617	0.872216513	Architecture and engineering
	Electrical Engineering	11	51	67108.57143	37605.31309	103154.2786	0.296135789	0.321428571	0.981323995	0.011669659	WV	0.156127541			0.010439811	0.153504947	0.872402597	0.932466594	Architecture and engineering
	Mechanical Engineering	11	51	89744.22236	56734.85322	122217.2676	0.355227148	0.356405694	1	0.011549549	WV	0.154520594			0.009524633	0.140048344	0.972953737	0.947819741	Architecture and engineering
	Miscellaneous Engineering Technologies	11	25	67898.48197	47006.64137	81788.57143	0.32781457	0.329767613	0.936524823	0.004454615	WV	0.059597981			0.004594534	0.067557128	0.910734047	0.916745506	Architecture and engineering
	Fine Arts	11	25	52229.60152	28883.198	62675.52182	0.227886057	0.226833073	0.968163729	0.005622003	WV	0.277656364			0.005431752	0.259914038	0.72574103	0.700149925	Arts
	Commercial Art and Graphic Design	11	35	45717.71429	30000	53274.19355	0.068279164	0.069408181	0.936724313	0.008363466	WV	0.413050265			0.007789184	0.372719163	0.771758051	0.744268078	Arts
	Biology	11	153	60586.33776	38000	150000	0.664931802	0.63212174	0.957258427	0.035223911	WV	0.736809627			0.036974895	0.737633972	0.678965944	0.791636755	Biology and life sciences
	General Business	11	185	53274.19355	31457.14286	78344.40228	0.167144127	0.160892896	0.953511895	0.042662317	WV	0.191138846			0.039479772	0.190781553	0.735093368	0.722611874	Business
	Accounting	11	226	55000	39198.62586	75497.14286	0.165049846	0.172075957	0.986520274	0.047135897	WV	0.211181708			0.044803059	0.216505737	0.820509911	0.822030489	Business
	Business Management and Administration	11	423	52229.60152	33554.28571	78344.40228	0.184138134	0.185029822	0.981154822	0.085792433	WV	0.384373554			0.077571524	0.374855655	0.785475519	0.765854497	Business
	Marketing and Marketing Research	11	99	55703.31043	31337.76091	77365.70893	0.165855722	0.199193053	0.94227728	0.019921444	WV	0.089253514			0.019322124	0.093371989	0.705025875	0.740850434	Business
	Finance	11	71	60000	36700	92838.85072	0.309121111	0.347702318	0.981070919	0.013953861	WV	0.062517112			0.012502352	0.060416206	0.829198861	0.794019934	Business
	Communications and Mass Media	11	68	44040	28203.98482	62000	0.250924289	0.203567937	0.911670805	0.013108875	WV	0.458775811			0.013870035	0.474930362	0.629398827	0.64153673	Communications and journalism
	Journalism	11	55	42293.25422	31977.82636	67050.28107	0.33492823	0.315024506	0.949793988	0.010129298	WV	0.354498525			0.010027981	0.343372795	0.762041575	0.748699813	Communications and journalism
	Computer Science	11	63	72000	41783.68121	93870.3935	0.147104851	0.13023399	0.983707347	0.012118492	WV	0.402759297			0.011009255	0.367649556	0.814501232	0.843331595	"Computers, statistics, and mathematics"
	Mathematics	11	27	65000	34602.85714	83885.71429	0.34195774	0.438005391	0.976988156	0.004886591	WV	0.162406331			0.005030091	0.167977814	0.809636119	0.830961621	"Computers, statistics, and mathematics"
	General Education	11	197	41942.85714	32000	52000	0.463130783	0.461298646	0.996657519	0.0441795	WV	0.268629561			0.047294377	0.243694984	0.824518025	0.708432701	Education
	Elementary Education	11	250	41942.85714	34040.91193	54000	0.542286267	0.550294561	0.982771159	0.045770434	WV	0.278303096			0.061850795	0.318700224	0.803205919	0.783757654	Education
	Physical and Health Education Teaching	11	53	47006.64137	36000	63955.65272	0.511347846	0.564065277	0.959268495	0.009098878	WV	0.055324928			0.010488959	0.054046738	0.811278074	0.813571098	Education
	Secondary Teacher Education	11	60	46419.42536	39694.49715	62914.28571	0.507217611	0.508482676	0.976119772	0.011678088	WV	0.071007585			0.014185263	0.073092776	0.823655914	0.857091303	Education
	Special Needs Education	11	34	41942.85714	36700	55703.31043	0.472747811	0.484237074	1	0.007461586	WV	0.045369516			0.008063737	0.041550231	0.917192098	0.760802033	Education
	Social Science or History Teacher Education	11	26	47800	34471.537	52229.60152	0.549455984	0.523099309	0.934521644	0.004260753	WV	0.025907134			0.004658935	0.024006218	0.791560568	0.820474777	Education
	Teacher Education: Multiple Levels	11	44	47000	38682.85447	62675.52182	0.629308207	0.558964143	1	0.008498327	WV	0.051673329			0.008507768	0.0438382	0.939043825	0.902058021	Education
	Language and Drama Education	11	38	45088.57143	35000	56622.85714	0.535965387	0.50041511	0.971465351	0.007792416	WV	0.047381099			0.008165424	0.042074193	0.809879618	0.790968091	Education
	Art and Music Education	11	49	41783.68121	30000	52428.57143	0.48578671	0.449743736	0.961521118	0.011638051	WV	0.070764145			0.011904096	0.06133855	0.767084283	0.683143219	Education
	Miscellaneous Education	11	36	42991.42857	39000	60000	0.496755588	0.514565316	0.981967213	0.005845365	WV	0.03554223			0.007446839	0.038371524	0.857988166	0.950252343	Education
	Communication Disorders Sciences and Services	11	28	56000	52428.57143	71000	0.929009977	0.950455276	1	0.005491356	WV	0.047663466			0.006328288	0.056757209	0.85431173	0.903300077	Health
	Nursing	11	294	52229.60152	44040	67898.48197	0.22674167	0.222374762	0.993288207	0.06330653	WV	0.549483311			0.060489892	0.542522306	0.86097725	0.886995307	Health
	Pharmacy and Pharmaceutical Sciences and Administration	11	50	104459.203	66018.73829	121000	0.573837838	0.588976378	1	0.009745788	WV	0.084590764			0.008609455	0.077216556	0.985433071	0.978594595	Health
	Treatment Therapy Professions	11	51	60000	44564.28571	87681.13679	0.5232378	0.522290973	0.992687386	0.010881567	WV	0.094449017			0.010682164	0.09580629	0.813104871	0.889426801	Health
	Miscellaneous Health Medical Professions	11	73	52000	42152.57143	80000	0.46103453	0.444384332	0.991668494	0.015439435	WV	0.134010059			0.015663106	0.140479412	0.812053668	0.890541832	Health
	English Language and Literature	11	68	55574.28571	35000	75210.62619	0.57170088	0.577519825	0.931570931	0.014371086	WV	0.20310313			0.014746233	0.210637165	0.797954258	0.774340176	Humanities and liberal arts
	Liberal Arts	11	54	41942.85714	30293.16888	65011.42857	0.273467267	0.281241417	0.927051282	0.012166958	WV	0.171952709			0.012341348	0.176285465	0.682916781	0.661413232	Humanities and liberal arts
	Philosophy and Religious Studies	11	27	57000	37605.31309	72207.995	0.577259475	0.591661739	0.97781155	0.00578215	WV	0.08171774			0.005731727	0.081872761	0.806327617	0.785714286	Humanities and liberal arts
	Theology and Religious Vocations	11	41	32000	27851.65522	45000	0.366486487	0.350769983	0.968795356	0.00779663	WV	0.110187915			0.006933323	0.099036506	0.683940357	0.483783784	Humanities and liberal arts
	History	11	85	41261.71143	33554.28571	77365.70893	0.372582725	0.350633154	0.922491161	0.019613793	WV	0.277197058			0.017666329	0.252348213	0.768898695	0.774172755	Humanities and liberal arts
	"Physical Fitness, Parks, Recreation, and Leisure"	11	48	37748.57143	24757.02686	51577.13929	0.309098463	0.348636791	0.955116982	0.010144048	WV	0.592200763			0.010816051	0.599924798	0.634283924	0.52534275	"Industrial arts, consumer <br> services, and recreation"
	Criminal Justice and Fire Protection	11	153	46419.42536	31337.76091	59000	0.151642691	0.149257834	0.966298223	0.033544475	WV	0.890972183			0.030827948	0.896810137	0.789004948	0.705383504	Law and public policy
	Multidisciplinary or General Science	11	38	47185.71429	37135.54029	73400	0.491746308	0.461002412	0.949678035	0.007276152	WV	0.226248198			0.006323204	0.194272325	0.83891718	0.817260353	Physical sciences
	Chemistry	11	70	72207.995	52428.57143	235928.5714	0.744386343	0.68107694	0.930516326	0.013700997	WV	0.426025423			0.015485155	0.47576152	0.818758892	0.900492156	Physical sciences
	Psychology	11	218	48482.51093	31337.76091	67050.28107	0.551301756	0.515687095	0.968616828	0.045243634	WV	0.672439712			0.048616301	0.712359383	0.644669874	0.734153044	Psychology and social work
	Social Work	11	87	36700	26114.80076	51577.13929	0.485148515	0.435186998	0.990880292	0.019154424	WV	0.284685249			0.017310427	0.253644243	0.631388291	0.674257426	Psychology and social work
	Economics	11	31	80000	62924.10993	136314.2857	0.628243021	0.575584416	0.989146896	0.006416416	WV	0.129003559			0.006524882	0.137632717	0.820779221	0.963218391	Social sciences
	Political Science and Government	11	76	74271.08058	41783.68121	97996.56465	0.676667933	0.660781166	0.977372408	0.016644752	WV	0.33464667			0.015837668	0.334072141	0.770037453	0.824154956	Social sciences
	Sociology	11	52	40216.79317	31977.82636	52428.57143	0.466176788	0.395083548	0.933673469	0.009750002	WV	0.196026097			0.010548277	0.222500268	0.659543702	0.606224335	Social sciences
Bachelors		12	2960	46419.42536	31457.14286	67000	0	0	0.958915655	1	WV	1			1	1	0.730475271	0.722932763	
Graduate degree		12	1824	60000	41942.85714	93000	1	1	0.986257205	1	WV	1	13580.57464	0.292562317	1	1	0.858684999	0.877586966	
Bachelors		14	68	52229.60152	35000	77365.70893	0	0	0.985697674	0.024473314	WV	1			0.021775065	1	0.777652512	0.784860558	Agriculture and natural resources
Graduate degree		14	25	69987.66603	47185.71429	280579.6377	1	1	1	0.015027831	WV	1	17758.06452	0.34	0.013641429	1	0.881889764	0.851990984	Agriculture and natural resources
Bachelors		14	226	67898.48197	50000	102122.7358	0	0	0.971592185	0.077521804	WV	1			0.071961638	1	0.883253734	0.895389686	Architecture and engineering
Graduate degree		14	127	83567.36243	54000	122217.2676	1	1	0.983908719	0.070080954	WV	1	15668.88046	0.230769231	0.061525173	1	0.883829199	0.892057355	Architecture and engineering
Bachelors		14	69	39198.62586	25788.56964	53274.19355	0	0	0.95221968	0.026813392	WV	1			0.030697304	1	0.470410521	0.612413793	Biology and life sciences
Graduate degree		14	147	73400	47000	235928.5714	1	1	0.966084969	0.08305389	WV	1	34201.37414	0.87251462	0.082005219	1	0.821590351	0.846859706	Biology and life sciences
Bachelors		14	870	52000	33000	73400	0	0	0.974078887	0.290828643	WV	1			0.269216501	1	0.767806845	0.743699422	Business
Graduate degree		14	203	71032.25807	41942.85714	100000	1	1	0.963420062	0.109648974	WV	1	19032.25807	0.366004963	0.104749885	1	0.811578723	0.876177727	Business
Bachelors		14	107	38000	28203.98482	58497.1537	0	0	0.909282394	0.033746209	WV	1			0.036029917	1	0.633280339	0.622994919	Communications and journalism
Graduate degree		14	39	52428.57143	40000	72207.995	1	1	1	0.019888449	WV	1	14428.57143	0.379699248	0.018005075	1	0.867760378	0.826568266	Communications and journalism
Bachelors		14	118	63962.85714	36175.71429	85000	0	0	0.940911141	0.03744797	WV	1			0.037120989	1	0.780439415	0.786676244	"Computers, statistics, and mathematics"
Graduate degree		14	33	74166.03416	49282.85714	94371.42857	1	1	0.984599321	0.017731938	WV	1	10203.17701	0.159517218	0.01817067	1	0.843842365	0.927730022	"Computers, statistics, and mathematics"
Bachelors		14	401	38682.85447	31000	50000	0	0	0.972000987	0.130899787	WV	1			0.154773985	1	0.742448275	0.673849947	Education
Graduate degree		14	431	48000	39694.49715	60000	1	1	0.990823579	0.220816539	WV	1	9317.145534	0.240859824	0.258551628	1	0.894426173	0.87810303	Education
Bachelors		14	341	51473.98501	41261.71143	67000	0	0	0.995344696	0.112767546	WV	1			0.109349939	1	0.812641872	0.846958855	Health
Graduate degree		14	196	67898.48197	50140.41746	103154.2786	1	1	0.993335101	0.119313755	WV	1	16424.49696	0.319083455	0.115021236	1	0.923229572	0.965554767	Health
Bachelors		14	172	40000	28621.82163	53640.22486	0	0	0.902612061	0.065054837	WV	1			0.063996814	1	0.672875288	0.630523541	Humanities and liberal arts
Graduate degree		14	158	59541.74573	35651.42857	92000	1	1	0.989386857	0.080332848	WV	1	19541.74573	0.488543643	0.079870389	1	0.793623221	0.776177091	Humanities and liberal arts
Bachelors		14	61	35072.45472	24757.02686	57452.56167	0	0	0.909481601	0.019900748	WV	1			0.020179372	1	0.61178697	0.532184491	"Industrial arts, consumer <br> services, and recreation"
Graduate degree		14	27	49095.82543	32382.35294	68157.14286	1	1	0.96437659	0.012476149	WV	1	14023.37071	0.399840012	0.014500732	1	0.77962963	0.724434389	"Industrial arts, consumer <br> services, and recreation"
Bachelors		14	135	46000	30946.28357	55363.37761	0	0	0.961185819	0.047517702	WV	1			0.044319335	1	0.777757262	0.685134083	Law and public policy
Graduate degree		14	33	67050.28107	49900	136000	1	1	1	0.02107961	WV	1	21050.28107	0.457614806	0.018058782	1	0.907063197	0.897161221	Law and public policy
Bachelors		14	58	57452.56167	38000	76255.21822	0	0	0.856070694	0.018683639	WV	1			0.021003131	1	0.746753247	0.836242577	Physical sciences
Graduate degree		14	99	67000	50000	132663.1879	1	1	1	0.054787793	WV	1	9547.43833	0.166179506	0.051491024	1	0.875706215	0.933024214	Physical sciences
Bachelors		14	150	34000	23519.17552	48600	0	0	0.955944421	0.050758844	WV	1			0.055767405	1	0.457618	0.522090482	Psychology and social work
Graduate degree		14	162	53640.22486	40739.08918	73400	1	1	0.994468288	0.095027606	WV	1	19640.22486	0.577653672	0.088722996	1	0.839134383	0.894611775	Psychology and social work
Bachelors		14	111	44040	31977.82636	65000	0	0	0.958012353	0.038201099	WV	1			0.037726534	1	0.694960596	0.686674881	Social sciences
Graduate degree		14	122	68157.14286	42700	99236.24288	1	1	0.987808985	0.06910996	WV	1	24117.14286	0.547619048	0.063293009	1	0.822302362	0.835811142	Social sciences
Bachelors	Biology	15	49	40952.2486	25165.71429	61892.56715	0	0	0.950789951	0.018831575	WV	0.702319749			0.021892355	0.713168651	0.484051832	0.663452955	Biology and life sciences
Graduate degree	Biology	15	104	93000	47185.71429	280579.6377	1	1	0.960696586	0.062747688	WV	0.75550571	52047.75141	1.270937572	0.061722096	0.752660591	0.792400841	0.856230319	Biology and life sciences
Bachelors	General Business	15	154	52428.57143	31457.14286	72207.995	0	0	0.948530121	0.056693093	WV	0.194936416			0.053317949	0.198048593	0.723589298	0.712371012	Business
Graduate degree	General Business	15	31	75302.62336	37135.54029	104459.203	1	1	0.979576399	0.01910375	WV	0.174226433	22874.05193	0.436289819	0.016774303	0.160136723	0.795090715	0.773640662	Business
Bachelors	Accounting	15	183	52229.60152	38000	73400	0	0	0.993735004	0.062795452	WV	0.215919075			0.059700719	0.22175728	0.811440581	0.804090593	Business
Graduate degree	Accounting	15	43	73400	55363.37761	113469.7064	1	1	0.95462581	0.020842507	WV	0.190083921	21170.39848	0.405333333	0.020359206	0.194360179	0.864145966	0.912784399	Business
Bachelors	Business Management and Administration	15	342	50331.42857	32505.71429	73121.44213	0	0	0.978649078	0.111681561	WV	0.384011561			0.101747897	0.377940789	0.768323414	0.739320228	Business
Graduate degree	Business Management and Administration	15	81	61892.56715	40230.16865	94013.28273	1	1	0.991929156	0.042322935	WV	0.385985687	11561.13857	0.229700187	0.037903302	0.36184576	0.861022553	0.883420035	Business
Bachelors	General Education	15	108	37748.57143	29914.74079	50000	0	0	0.996753247	0.037844708	WV	0.289112064			0.041005204	0.264936026	0.723874144	0.592750533	Education
Graduate degree	General Education	15	89	46419.42536	39198.62586	55574.28571	1	1	0.99654431	0.054816019	WV	0.248242362	8670.853931	0.229700187	0.057613556	0.22283192	0.94204925	0.842533471	Education
Bachelors	Elementary Education	15	111	36700	29779.42857	45088.57143	0	0	0.978170984	0.033426802	WV	0.255361775			0.044766674	0.289239012	0.698208628	0.618487226	Education
Graduate degree	Elementary Education	15	139	47554.12242	40000	57452.56167	1	1	0.986689455	0.066496178	WV	0.301137671	10854.12242	0.295752655	0.089882159	0.347637182	0.889010606	0.923253247	Education
Bachelors	Physical and Health Education Teaching	15	26	43324.797	34367.0778	51380	0	0	0.9377402	0.007094202	WV	0.05419567			0.007359279	0.047548553	0.695329874	0.773933649	Education
Graduate degree	Physical and Health Education Teaching	15	27	50000	39845.71429	64000	1	1	0.975681219	0.012464858	WV	0.056448933	6675.202998	0.154073497	0.015624091	0.060429289	0.900887998	0.851449275	Education
Bachelors	Secondary Teacher Education	15	29	41942.85714	30946.28357	47450.96815	0	0	0.954534747	0.009182116	WV	0.070146149			0.011221673	0.072503613	0.786582402	0.725009154	Education
Graduate degree	Secondary Teacher Education	15	31	52428.57143	45088.57143	68081.82386	1	1	1	0.015868984	WV	0.071865013	10485.71429	0.25	0.019047875	0.073671456	0.859492481	0.985414443	Education
Bachelors	Nursing	15	230	50545.5965	41418.57143	62675.52182	0	0	0.997807669	0.078106823	WV	0.692635659			0.075706742	0.692334556	0.82842731	0.856527915	Health
Graduate degree	Nursing	15	64	62914.28571	50140.41746	90000	1	1	0.978274287	0.038455893	WV	0.322308966	12368.68921	0.244703596	0.035522317	0.308832685	0.974801562	0.990898415	Health
